fichier,siren,cloture,nom,ville,label,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,emprunts,total_bilan,subv_pct,masse_sal_pct,fp_bilan_pct,etp,cac_certifie,statut,cac_certification_qualite,concentration_financeurs,notes,input_tokens,output_tokens,cost_usd,error
410659478_31122020.pdf,410659478,2020-12-31,FAIS NOUS REVER - L'AGENCE POUR L'EDUCATION PAR LE SPORT,PARIS,1,5627103,17591,-13664,344207,1753570,295432,7066263,58,34,5,34.0,true,deficit,certifie_sans_reserve,,"Association d'insertion professionnelle par le sport, labellisée PIC. Forte augmentation des fonds dédiés (2,2M€) liés aux conventions pluriannuelles. Contributions volontaires en nature évaluées à 389K€.",50746,335,0.15726,
402542534_31122020.pdf,40254253400043,2020-12-31,Association A.D.P.I.,PARIS,1,941160,-129836,-145510,762988,328680,696941,1782691,0,48,43,13.0,true,deficit,certifie_sans_reserve,,Association de formation pour personnes en difficulté et migrants. Déficit net de 145K€ en 2020 lié à la crise COVID-19. Loue ses locaux à la SCI ROCANAT (100% détenue) pour 123K€/an.,26069,324,0.08307,
388133076_31122020.pdf,388133076,2020-12-31,OFFICE DE LA JEUNESSE,BRUAY-LA-BUISSIERE,1,1547635,104607,111943,474161,503131,0,728431,92,71,65,23.0,true,excedent,certifie_avec_reserve,0.71,Certification CAC avec réserve sur contributions volontaires en nature non comptabilisées. Association bénéficiaire du chômage partiel COVID-19 (54.365€). Forte dépendance aux subventions publiques (92% des produits).,37080,329,0.11618,
378416085_31122020.pdf,931306432,2020-12-31,Point Formation - Association,Martigues,1,514816,11752,5931,146920,158705,0,286471,28,84,51,12.0,true,excedent,certifie_sans_reserve,0.48,"Exercice 2020 marqué par la pandémie COVID-19 avec mise en place de distanciel et recours au chômage partiel (1 570 heures). Forte baisse des heures de formation (-60%) compensée par subventions publiques exceptionnelles (145,5 K€).",37080,332,0.11622,
329970743_31122020.pdf,329970743,2020-12-31,MAISON ÉCRIVAINS ET LITTÉRATURE,PARIS,1,993120,-1389,-1194,-94197,44224,0,71778,90,67,-131,,false,deficit,,0.48,Fonds propres négatifs de 94 K€ avec forte incertitude sur la continuité d'exploitation. L'association a bénéficié d'une subvention DRAC de 200 K€ en 2021 pour améliorer sa situation.,66122,317,0.20312,
321337362_31122020.pdf,321337362,2020-12-31,LE CLUB DES PETITS GAVROCHES,CHATEAU-THIERRY,1,235842,-3480,-3241,47265,71539,0,102370,75,64,46,,false,deficit,,0.558,"Structure fermée du 13/03 au 01/06/2020 pour Covid-19, ayant bénéficié de 21 953€ de chômage partiel. Déficit réduit de 63% par rapport à 2019 grâce à la diminution des charges d'exploitation.",50709,329,0.15706,
310438536_31122020.pdf,310438536,2020-12-31,CEFIR (CENTRE D'EDUCATION ET DE FORMATION INTERCULTUREL RENCONTRE),DUNKERQUE,1,379211,50075,69536,48074,180525,0,265031,77,65,18,6.0,true,excedent,certifie_sans_reserve,,"Association d'éducation interculturelle fortement impactée par Covid-19 : annulation projets jeunes internationaux, forte baisse produits -12%. Résultat net excédentaire grâce à produits exceptionnels (16 719€) et charges réduites. Mise en place chômage partiel mars-novembre 2020.",40226,353,0.12597,
784180440_30092020.pdf,784180440,2020-09-30,CONCORDIA,Paris,1,1696544,25678,25678,-92771,336468,88198,1426374,61,56,-7,39.18,true,excedent,certifie_sans_reserve,0.49,Exercice exceptionnel de 9 mois (COVID-19). Fonds propres négatifs mais résultat excédentaire. Impact fort de la crise sanitaire sur l'activité internationale.,40226,302,0.12521,
343283966_30092020.pdf,343283966,2020-09-30,ASSOCIATION SPORTIVE ASAC BASCO BEARNAIS,PAU,1,222165,11137,0,62383,305547,0,378021,74,12,17,,false,ambigu,,,Contexte COVID : Grand Prix 2020 et 2021 annulés. Subventions non consommées portées en produits constatés d'avance pour 163 577€ permettant de préparer le Grand Prix 2022.,27648,309,0.08758,
848097218_31122019.pdf,848097218,2019-12-31,URIOPSS NOUVELLE AQUITAINE,MERIGNAC,1,825171,-155661,-143949,-319666,16848,0,57632,0,67,-555,,false,deficit,,,Premier exercice de l'association née de la fusion de deux URIOPSS (AQUITAINE et POITOU-CHARENTES LIMOUSIN). Déficit important (-144k€) avec fonds propres négatifs (-320k€). Indemnité de conciliation de 81k€ versée suite à litige avec ancien directeur.,65614,325,0.20172,
824565469_31122019.pdf,824565469,2019-12-31,Association AGCNAM,Mont-Saint-Aignan,1,2747510,-287443,-283491,856447,922903,0,2588190,34,68,33,37.0,false,deficit,,0.41,"Déficit net de 283 491 euros pour la deuxième année consécutive, érodant significatiement les fonds propres. Provisions pour créances douteuses importantes (70 000 euros) sur CNAM Paris et Auvergne Rhône-Alpes.",67527,323,0.20743,
801146432_31122019.pdf,801146432,2019-12-31,Association LANDES RESSOURCERIE,AIRE SUR ADOUR,1,866742,-139748,-126505,203211,17281,588478,1035211,82,67,20,,true,deficit,certifie_sans_reserve,,Déficit important de -126 505 € lié à la crise Covid-19. Forte dépendance aux subventions (82% des produits). Fonds propres limités à 20% du bilan malgré endettement bancaire élevé (588 K€).,27642,325,0.0878,
784180440_31122019.pdf,784180440,2019-12-31,CONCORDIA,Paris,1,2614494,790,17830,112613,50584,152729,1085279,79,51,10,42.02,true,excedent,certifie_sans_reserve,,Association d'éducation populaire fortement dépendante des subventions publiques (79% des produits). Impact COVID-19 mentionné avec adaptation de l'activité et mesures de soutien en 2020.,40226,303,0.12522,
498837129_31122019.pdf,498837129,2019-12-31,LE TEMPS DU DOMICILE,EVREUX,1,4294773,-194789,-127176,-149607,30912,0,787051,2,74,-19,126.3,true,deficit,certifie_sans_reserve,0.72,Association en difficulté avec fonds propres négatifs de -149 607 € et déficit de -127 176 €. Les comptes ont été arrêtés dans un contexte évolutif de crise sanitaire COVID-19.,30788,318,0.09713,
491440822_31122019.pdf,491440822,2019-12-31,ASS. A.S.P 83,TOULON,1,1244371,-72992,-75384,-181955,31288,2989,144449,4,89,-126,,false,deficit,alerte_continuite_exploitation,,"Association en très grande difficulté financière avec fonds propres négatifs de -181k€, déficits récurrents. Procédure de conciliation en cours avec le tribunal, projet de cession envisagé après échec de fusion.",36232,310,0.11335,
440238236_31122019.pdf,440238236,2019-12-31,SUD OUEST EMPLOI,SAINT-GENIS-LAVAL,1,802111,34151,30320,145281,67003,8820,376219,63,26,39,14.0,true,excedent,certifie_sans_reserve,0.46,Association d'insertion avec garantie trésorerie prolongée et financement FSE comptabilisé en produits à recevoir (94 820€). Conséquences de la crise COVID-19 anticipées dans l'annexe avec adaptation du titre de l'exercice 2020.,54383,331,0.16811,
410659478_31122019.pdf,410659478,2019-12-31,"FAIS-NOUS REVER, L'AGENCE POUR L'EDUCATION PAR LE SPORT",PARIS,1,4667274,46146,46146,357870,421490,243056,3068369,83,24,12,29,true,excedent,certifie_sans_reserve,,Activation des dépenses d'innovation sociale (méthodologies) amortie sur 5 ans. Fonds dédiés importants (1 837 125 €) correspondant à subventions 2020 reçues en 2019.,44459,332,0.13836,
402542534_31122019.pdf,402542534,2019-12-31,ADPI,PARIS,1,1249802,-39333,-19373,908498,171721,414413,1542752,0,45,59,,false,deficit,,,"Association déficitaire pour la 2e année consécutive (-19k€ en 2019, -249k€ en 2018). Activité de formation avec diminution du CA de 3,8%. Amélioration significative du résultat grâce à la réduction des charges d'exploitation (-11,3%).",28178,317,0.08929,
388133076_31122019.pdf,388133076,2019-12-31,OFFICE DE LA JEUNESSE,BRUAY-LA-BUISSIERE,1,1562383,954,-99183,365497,185207,110934,588200,91,62,62,23.0,true,ambigu,certifie_sans_reserve,,Résultat d'exploitation positif mais résultat net déficitaire de -99 183 € affecté aux réserves. Comptes établis dans un contexte de crise sanitaire COVID-19 avec impact potentiel difficile à évaluer au moment de l'arrêté.,32361,332,0.10206,
378416085_31122019.pdf,378416085,2019-12-31,Point Formation,Martigues,1,484215,-71903,-64939,140989,12796,0,393110,30,87,36,14.0,true,deficit,certifie_sans_reserve,,"Association certifiée KPMG. Déficit net de 64 939€ dû à l'impact COVID-19 avec suspension d'activités et baisse de consommation en heures de formation. Des mesures post-clôture ont été mises en œuvre (chômage partiel, aides publiques) pour assurer la continuité.",22923,330,0.07372,
329970743_31122019.pdf,329970743,2019-12-31,MAISON DES ECRIVAINS ET DE LA LITTERATURE,PARIS,1,946155,-96049,-63240,-93003,93277,0,181640,96,61,-51,,false,deficit,,0.44,Fonds propres négatifs de -93 K€. Forte dépendance aux subventions (96% des produits). Provision pour risques de 10 K€ liée à un litige. Incertitude sur continuité d'exploitation malgré subventions attendues en 2020.,64411,325,0.19811,
319588679_31122019.pdf,319588679,2019-12-31,Association Réunionnaise d'Education Populaire,SAINT-PIERRE,1,3148343,514282,49750,1147212,926764,412623,2585175,62,68,44,,true,excedent,certifie_sans_reserve,,Augmentation importante des fonds dédiés sur subventions (1 007 099 €) engagés sur ressources affectées non encore réalisées au 31/12/2019. Comptes arrêtés le 21 mars 2020 dans contexte de crise Covid-19.,24496,333,0.07848,
310438536_31122019.pdf,310438536,2019-12-31,CEFIR,DUNKERQUE,1,431163,3291,1800,-18381,56413,4196,214934,31,44,-9,5.0,true,excedent,certifie_sans_reserve,,"Association avec fonds propres négatifs mais en amélioration. Certificat CAC sans réserve. Forte dépendance aux cofinancements (subventions 31%, mais projets européens et autres sources).",29215,305,0.09222,
343283966_30092019.pdf,343283966,2019-09-30,Association Sportive Automobile Club Basco-Béarnais,PAU,1,1171518,30297,29266,62383,201390,0,337942,43,3,18,,false,excedent,,,"Association organisant le Grand Prix de Pau. Forte dépendance aux subventions d'exploitation (507 k€). Provision de 31,5 k€ constituée pour remise en état des coffrets électriques.",22104,305,0.07089,
302792221_31082019.pdf,302792221,2019-08-31,ASSOCIATION DE GESTION LYCÉE ANNE MARIE JAVOUHEY,CHAMBLANC,1,817338,-146670,-159132,1697222,643313,0,2396370,7,40,71,,true,deficit,certifie_sans_reserve,,Déficit d'exploitation important (146k€) malgré des produits stables. Les fonds associatifs ont été recalculés pour mise en conformité ANC 2018.06.,16631,311,0.05456,
824565469_31122018.pdf,824565469,2018-12-31,AG CNAM NORMANDIE,Hérouville Saint-Clair,1,3264108,-238804,-241815,1137976,1130900,0,3015720,44,76,38,37.0,true,deficit,certifie_sans_reserve,,"Forte dégradation du résultat avec un déficit de -241 815€ contre -109 964€ en 2017. Baisse des subventions d'exploitation compensée par augmentation des reprises sur provisions. Plusieurs créances provisionnées pour risque client (CNAM Paris, CNAM Basse Normandie, CNAM Auvergne Rhône Alpes).",35507,359,0.11191,
784180440_31122018.pdf,784180440,2018-12-31,CONCORDIA,PARIS,1,2591791,2580722,213544,123403,902200,183148,1101151,52,54,11,45.37,true,excedent,alerte_continuite_exploitation,,"Association de volontariat international avec 109 chantiers internationaux confirmés en 2018. Importante croissance du résultat net (213k€ vs 33k€) avec forte hausse des subventions d'exploitation (1,3M€). Note concernant l'incertitude significative liée à la continuité d'exploitation mentionnée dans l'annexe.",33934,340,0.1069,
780508297_31122018.pdf,780508297,2018-12-31,ASDAPA,BEAUVAIS,1,13971804,-495555,-495555,-1465406,585950,0,3259997,4,85,-45,,true,deficit,certifie_sans_reserve,,"Association sortie de sauvegarde judiciaire en 2014, présente des déficits récurrents depuis. Fonds propres négatifs (-1,47M€), situation financière dégradée mais principe de continuité d'exploitation maintenu.",41799,309,0.13003,
498837129_31122018.pdf,498837129,2018-12-31,LE TEMPS DU DOMICILE,EVREUX,1,4349852,-103586,-66559,-30964,478924,650,1115805,2,80,-3,140.91,true,deficit,certifie_sans_reserve,0.58,Situation financière préoccupante avec fonds propres négatifs (-30 964 €) et déficit récurrent. Trésorerie encore positive mais fragilisée par l'accumulation des pertes.,30788,313,0.09706,
498303320_31122018.pdf,498303320,2018-12-31,1000 Visages Production,EVRY,1,547209,-19854,-14650,144704,145867,0,290931,88,37,50,,true,deficit,certifie_sans_reserve,,Association de production audiovisuelle. Forte dépendance aux subventions (88% des produits). Dotations aux amortissements élevées (194k€) liées aux films produits.,39062,295,0.12161,
491440822_31122018.pdf,491440822,2018-12-31,ASP83,TOULON,1,1409108,87800,89162,106571,84356,4985,250746,7,87,43,,true,excedent,alerte_continuite_exploitation,,"Forte croissance de l'excédent (+204% vs N-1). Continuité d'exploitation compromise selon le CAC, procédure d'alerte déclenchée en octobre 2018, fusion envisagée en 2019.",29449,305,0.09292,
454028242_31122018.pdf,454028242,2018-12-31,ASSOCIATION MAISON DE QUARTIER LAURIERS/WEBBE,BAIE-MAHAULT,1,647695,67552,47148,-298919,85210,0,232294,89,49,-129,,false,excedent,certifie_avec_reserve,0.48,"Fonds propres négatifs (-298 919 €) signalant une situation financière très dégradée. CAC certifie avec réserves (dettes sociales non validées, subventions comptabilisées sur base d'encaissement sans respect du principe de séparation des exercices).",61946,339,0.19092,
410670616_31122018.pdf,410670616,2018-12-31,Association de Prévention par des Pratiques Educatives Informelles,LA POSSESSION,1,1789726,-182156,-48167,142500,68466,0,809812,66,84,18,,true,deficit,certifie_sans_reserve,,"Déficit d'exploitation de -182k€ compensé partiellement par des produits exceptionnels de 18k€, aboutissant à un déficit net de -48k€. Dégradation significative par rapport à l'exercice N-1 qui affichait un excédent de 9k€.",29215,335,0.09267,
410659478_31122018.pdf,410659478,2018-12-31,FAIS NOUS REVER L'AGENCE POUR L'EDUCATION PAR LE SPORT,PARIS,1,2421053,53800,49243,311724,218886,251425,1371717,74,40,23,15.0,true,excedent,certifie_sans_reserve,,Association active dans l'éducation par le sport. Activation des dépenses d'innovation sociale sur méthodologies développées (amortissement 5 ans). Fonds dédiés de 394 052€ correspondent à subventions 2019 perçues en 2018.,70858,340,0.21767,
409908704_31122018.pdf,409908704,2018-12-31,Association ADNA,Besançon,1,1400837,-100416,-26496,-82734,218408,30495,655178,70,54,-13,15.0,false,deficit,,0.64,"Fonds propres négatifs (-82,7 K€). Déficit net de 26,5 K€ malgré reprise exceptionnelle de 73 K€ de subvention d'investissement suite au transfert du logiciel Rapid à l'ARS. Mission présentation (pas d'audit).",53355,325,0.16494,
402550784_31122018.pdf,402550784,2018-12-31,Station d'Expérimentation Fruits Rhône-Alpes - S.E.F.R.A.,ETOILE SUR RHONE,1,939801,37284,46644,329475,51571,21672,919678,59,48,36,,true,excedent,certifie_sans_reserve,,"Association bénéficiant de subventions importantes (551 766 €) dont certaines non encore versées au 31/12/2018, comptabilisées en produits à recevoir. Forte progression du résultat net (+24%) malgré baisse de l'activité.",24496,344,0.07865,
402542534_31122018.pdf,402542534,2018-12-31,Association A.D.P.I.,PARIS,1,1272913,-147503,-249250,927871,173398,444936,1631555,0,42,57,13.0,true,deficit,certifie_sans_reserve,,Déficit net de 249 250€ qui dégrade fortement les fonds propres. L'association détient 100% de la SCI Rocanat.,22923,293,0.07316,
388133076_31122018.pdf,388133076,2018-12-31,OFFICE DE LA JEUNESSE,BRUAY-LA-BUISSIERE,1,1721838,45368,43258,476680,321465,135934,763357,90,62,62,22.0,true,excedent,certifie_sans_reserve,,Association en bonne santé avec résultat excédentaire de 43 258€. Forte dépendance aux subventions publiques (90% des produits) et prévision de déficit pour l'exercice 2019.,32361,319,0.10187,
378416085_31122018.pdf,378416085,2018-12-31,Point Formation - Association,Martigues,1,531670,-15374,-15208,205928,7033,0,383111,32,87,54,,true,deficit,certifie_sans_reserve,,"Déficit 2018 lié à un congé sans solde de 12 mois et la non reconduction du marché Région SEDOP. Effectif de 20 salariés, 15 contrats indéterminés et 5 contrats déterminés.",21350,314,0.06876,
329970743_31122018.pdf,329970743,2018-12-31,MAISON DES ECRIVAINS ET DE LA LITTERATURE,PARIS,1,1011579,-148749,-117991,-29763,101808,0,228534,97,57,-13,,true,deficit,alerte_continuite_exploitation,0.41,Situation fragile avec fonds propres négatifs de -30K€ et déficit net de -118K€. Amélioration envisageable en 2019 avec subvention DRAC 400K€ attendue et politique de réduction des coûts.,37080,324,0.1161,
319588679_31122018.pdf,319588679,2018-12-31,ASSO° A.R.E.P.,ST PIERRE,1,2566378,60462,190806,78791,677,358795,1951802,52,68,4,,false,excedent,,,"Fort excédent 2018 (+191k€) grâce à produits exceptionnels (132k€). Fonds propres faibles (4% du bilan), trésorerie très faible (677€), dépendance importante aux emprunts bancaires (359k€).",29215,318,0.09242,
310438536_31122018.pdf,310438536,2018-12-31,CEFIR,DUNKERQUE,1,714507,-44272,-57365,-4917,54387,4196,255660,49,39,-2,6.0,true,deficit,certifie_sans_reserve,,"Association en déficit avec fonds propres négatifs (-4 917 €). Exercice marqué par un désengagement important suite à la vente du siège social en 2018 (80 000 € demandés, 28 700 € obtenus).",29215,315,0.09237,
343283966_30092018.pdf,343283966,2018-09-30,ASSOCIATION SPORTIVE ACBB,PAU,1,1012662,-11458,1081,33117,49102,0,184859,33,3,18,,false,ambigu,,,Résultat net positif (1 081€) mais résultat d'exploitation négatif (-11 458€). L'excédent provient d'un produit exceptionnel important (12 455€).,22657,296,0.07241,
302792221_31082018.pdf,302792221,2018-08-31,Association de Gestion Lycée Anne Marie Javouhey,Chamblanc,1,793865,-218366,-228294,1697222,299962,465093,2396370,2,38,71,12.0,true,deficit,certifie_sans_reserve,,"Déficit important de 228K€ après 2 exercices consécutifs négatifs. Fermeture de l'internat Anne-Marie et travaux exceptionnels de réfection du bâtiment Saint-Joseph avec renégociation d'emprunts ayant généré une économie de 29,6 K€.",21350,343,0.06919,
824565469_31122017.pdf,824565469,2017-12-31,AG CNAM Normandie,Hérouville Saint-Clair,1,3680612,-116605,-109964,1489756,959894,0,3932418,54,73,38,45,true,deficit,certifie_sans_reserve,,Fusion au 1er janvier 2017 des AGCNAM Haute et Basse Normandie. Déficit de 109 964 € après dotations aux amortissements et provisions pour indemnités de départ à la retraite.,29215,318,0.09242,
780508297_31122017.pdf,780508297,2017-12-31,,,1,,,,,,,,,,,,false,,,,"Document retiré de la diffusion, aucune donnée comptable exploitable.",2482,227,0.01085,
498837129_31122017.pdf,498837129,2017-12-31,LE TEMPS DU DOMICILE,EVREUX,1,4491332,106465,16667,258013,162640,0,1353651,7,75,19,138.32,true,excedent,certifie_sans_reserve,,"Association de services à domicile. Résultat positif de 16 667 € après un déficit en 2016. Fonds propres renforcés grâce au résultat, représentant 19% du total bilan.",32361,320,0.10188,
498303320_31122017.pdf,498303320,2017-12-31,1000 VISAGES PRODUCTION,EVRY,1,408523,-47062,36299,175516,153463,0,313377,77,56,56,,true,ambigu,certifie_sans_reserve,,Résultat net positif mais déficit d'exploitation compensé par report de ressources affectées. Production immobilisée de films importante (50 956€).,37124,290,0.11572,
491440822_31122017.pdf,491440822,2017-12-31,ASS. A.S.P 83,TOULON,1,1532670,29296,29259,-17409,111705,4887,291177,11,91,-6,,false,excedent,,,Association en redressement : fonds propres négatifs à -17 409 € mais amélioration nette par rapport à N-1 (-52 668 €). Forte dépendance aux prestations vendues (85% des produits) et masse salariale très élevée (91% des charges).,35266,322,0.11063,
454028242_31122017.pdf,454028242,2017-12-31,Maison de Quartier Lauriers/Webbe,POINTE-A-PITRE,1,633797,-35264,-25773,-346066,32972,0,148624,87,87,-233,,false,deficit,certifie_avec_reserve,0.43,Situation financière très dégradée avec fonds propres négatifs de -346 066€ et déficit de -25 773€. Forte dépendance aux subventions (87%) et incertitude sur exactitude des dettes sociales.,27642,324,0.08779,
410670616_31122017.pdf,410670616,2017-12-31,ASSOCIATION DE PREVENTION PAR DES PRATIQUES EDUCATIVES INFORMELLES,LE PORT,1,1725869,90972,9243,190673,239930,0,852629,77,87,22,,true,excedent,certifie_sans_reserve,,Résultat net 2017 : 9 243 € (vs -52 856 € en 2016). Subventions d'exploitation : 1 332 402 € (77% des produits). Charges exceptionnelles : 22 782 € essentiellement pénalités et régularisations.,32361,339,0.10217,
410659478_31122017.pdf,410659478,2017-12-31,"FAIS-NOUS REVER, L'AGENCE POUR L'EDUCATION PAR LE SPORT",Paris,1,2018163,-92902,-75672,262481,54184,226,1126929,49,48,23,,true,deficit,certifie_sans_reserve,,Déficit de 75 672€ en 2017 après excédent de 315 286€ en 2016. Immobilisations incorporelles en cours de 34 497€ correspondent aux dépenses d'innovation sociale sur méthodologies développées.,32361,331,0.10205,
409908704_31122017.pdf,409908704,2017-12-31,Association ADNA,BESANCON,1,1246528,46195,9149,16849,142077,15034,681667,68,61,2,15.0,true,excedent,certifie_sans_reserve,0.61,"Forte dépendance aux subventions (68% des produits). Fonds propres très faibles (2% du bilan). Décision de reprise sur investissements pour 141,3 K€ enregistrée en produit exceptionnel.",35507,318,0.11129,
402542534_31122017.pdf,40254253400043,2017-12-31,Association A.D.P.I.,PARIS,1,1677348,-42104,-52058,1177121,130771,475165,1889545,0,47,62,17.0,true,deficit,certifie_sans_reserve,,Déficit de 52 058 € en 2017 après un excédent de 3 449 € en 2016. Acquisition des parts de la SCI Rocanat pour 871 500 € financée par emprunt BRED de 500 000 €.,24496,327,0.07839,
388133076_31122017.pdf,388133076,2017-12-31,Association OFFICE DE LA JEUNESSE,MONCHEAUX,1,1688959,1587971,1587971,1587971,153790,0,1688959,0,0,94,,false,excedent,,,"Association nouvellement créée en 2017 avec un exercice de 12 mois (01/01/2017 au 31/12/2017). Les comptes présentent une situation patrimoniale très saine avec 94% de fonds propres au bilan, mais l'absence d'activité opérationnelle est notable (pas de subventions, pas de masse salariale).",32361,345,0.10226,
378416085_31122017.pdf,378416085,2017-12-31,Point Formation,Martigues,1,691388,-37923,-37401,144302,301102,0,409569,19,75,35,21.0,true,deficit,certifie_sans_reserve,,Exercice marqué par clôture pour insuffisance d'actif des opérations de liquidation judiciaire de l'Association de la Maison de l'Emploi du Pays de Martigues Côte Bleue. Provisions reprises et affectées en perte exceptionnelle pour clôturer ce dossier.,24496,328,0.07841,
319588679_31122017.pdf,319588679,2017-12-31,ASSO° A.R.E.P.,ST PIERRE,1,2862824,215301,20523,987464,105037,143224,1722022,31,61,57,,false,excedent,,,Résultat net en forte baisse (-75%) malgré un résultat d'exploitation en diminution plus modérée (-44%). L'association présente une situation financière saine avec 57% de fonds propres.,14564,303,0.04824,
343283966_30092017.pdf,343283966,2017-09-30,ASSOCIATION SPORTIVE ACBB,PAU,1,967150,-26930,-17265,32036,51394,0,226709,34,53,14,,false,deficit,,,Déficit d'exploitation de 26 930€ et résultat net déficitaire de 17 265€. Hausse importante des autres charges (17 557€ contre 1 220€) et de la masse salariale (+87%).,22969,300,0.07341,
302792221_31082017.pdf,30279222100012,2017-08-31,ASSOCIATION DE GESTION LYCÉE ANNE MARIE JAVOUHEY,CHAMBLANC,1,837304,-180924,-175772,33314,453061,512630,2676035,41,41,1,16.0,true,deficit,certifie_sans_reserve,,Déficit récurrent depuis plusieurs années lié à difficultés de recrutement. Provisions importantes pour gros travaux de réparation suite bail emphytéotique.,18204,309,0.05925,
445043326_31122021.pdf,445043326,2021-12-31,GROUPE HOSPITALIER DIACONESSES CROIX SAINT SIMON,PARIS,0,147623866,-1061334,-2613056,5269232,684788,4249712,99821769,3,63,5,1155.5,false,deficit,refus_certification,,"Déficit de 2,6 M€ en 2021 contre excédent de 0,2 M€ en 2020. Fonds propres très faibles à 5% du bilan. Important endettement bancaire de 4,2 M€.",18204,331,0.05958,
390177665_31122023.pdf,390177665,2023-12-31,ASS Confédération Syndicale Familles,SARTROUVILLE,0,333926,-6345,-18286,39218,106314,0,122467,87,74,32,9.0,false,deficit,,0.44,Déficit de 18 286€ après dotation provision litiges de 14 000€. Forte dépendance aux subventions publiques (87% des produits) avec ASP comme principal financeur (129 541€).,55913,314,0.17245,
999999706_31082023.pdf,888928066,2023-08-31,ECOLE DE PRODUCTION GRAND PARIS NORD - ASSOCIATION,STAINS,0,551726,-1163,-7757,534277,89474,300000,1011081,76,40,53,,true,deficit,certifie_sans_reserve,,"L'association présente un déficit net de 7 757€ malgré 419 507€ de subventions d'exploitation. Un emprunt de 300 000€ a été contracté, remboursable sur 60 mois à partir de fin novembre 2023.",29215,329,0.09258,
484529862_31122022.pdf,484529862,2022-12-31,ASSOCIATION CERESA,,0,4245249,122517,151833,1947488,1638147,1200637,3927814,89,71,50,,false,excedent,,,Association spécialisée dans les activités sociales et médico-sociales avec une forte dépendance aux contributions ARS (89% des produits). Forte augmentation des fonds dédiés (+105% à 294k€) reflétant des projets CNR 2022 non encore consommés.,46160,317,0.14324,
394900559_31122020.pdf,394900559,2020-12-31,ADIL 79,Niort,0,454429,28980,25316,102035,57542,93477,319578,98,74,32,9.0,true,excedent,certifie_sans_reserve,,Association d'information sur le logement avec 8 salariés. Vente d'un bien immobilier prévue en 2021. Impact COVID-19 sans conséquence significative sur l'activité.,35507,304,0.11108,
784537045_31122023.pdf,784537045,2023-12-31,RELAIS-ACCUEIL,PARIS,0,3316545,-18661,-18463,1328716,714301,142813,2355229,9,28,56,,true,deficit,certifie_avec_reserve,,"Ouverture du nouveau FJT Paris 18 (90 places) en juin 2023, impactant fortement le résultat d'exploitation (-19k€ vs +89k€ en 2022) en raison des investissements, de la hausse de la masse salariale et d'un taux d'occupation moyen de 63% sur la période.",34089,341,0.10738,
320130792_31122022.pdf,844927780,2022-12-31,ASSOCIATION LES PEP 56,Vannes,0,16015826,-48641,904916,7354854,3289409,3434123,15111740,68,70,49,252.5,true,ambigu,certifie_sans_reserve,,"Association sous plan de sauvegarde judiciaire adopté en 2021, avec étalement des dettes sur 8 ans. Arrêt de l'activité centres de vacances avec cessions d'actifs importantes (Damgan 1,2M€). Déficit médico-social de 140k€ en 2022 en raison d'un financement ARS incomplet des revalorisations salariales (Ségur).",62415,371,0.19281,
775640287_31122022.pdf,775640287,2022-12-31,Association Départementale des Francas des Pyrénées-Orientales,PERPIGNAN,0,1469282,-104823,-92414,85535,38814,82827,610639,58,72,14,33.83,true,deficit,certifie_sans_reserve,0.72,"Déficit important de -92 414€ malgré une reprise d'activité post-COVID, dû à une forte hausse des charges salariales (+73k€) et de fonctionnement sans augmentation proportionnelle des subventions. Litiges en cours avec la commune de Salses-le-Château concernant des prestations CAF impayées affectant la trésorerie.",27143,363,0.08687,
537754871_31122020.pdf,537754871,2020-12-31,MAISON POUR TOUS - LA BORDERIE,NILVANGE,0,440029,-2291,-286,96577,92879,1193,161919,66,66,60,,true,deficit,certifie_sans_reserve,,Déficit d'exploitation de -2 291 € compensé partiellement par un résultat exceptionnel positif de 1 634 €. Trésorerie saine représentant 57% du total bilan.,18204,308,0.05923,
414674846_31122024.pdf,414674846,2024-12-31,MISSION LOCALE JEUNES,AIX-LES-BAINS,0,1145287,6066,11103,157150,238618,0,505271,84,66,31,,true,excedent,certifie_sans_reserve,,Certification sans réserve par Audicé Alpes. Forte dépendance aux subventions publiques (84%). Résultat d'exploitation positif et bonne situation financière avec 238k€ de trésorerie.,48521,317,0.15032,
830508826_31122022.pdf,830508826,2022-12-31,VISION BY ERAGE,STRASBOURG,0,10550,4235,0,250573,253543,2,253543,0,0,99,,false,deficit,,,Fonds de dotation avec dotation consomptible de 367 284 € dont 116 361 € déjà consommés. Aucune activité significative en 2022 (10 550 € de produits uniquement liés à consommation de dotation).,33049,311,0.10381,
327002929_31122023.pdf,327002929,2023-12-31,ASSO PONT D'OUILLY LOISIRS,PONT D'OUILLY,0,1950818,-50829,5319,,,,,17,40,,,false,ambigu,,,Résultat d'exploitation déficitaire de -50 829 € mais résultat net positif grâce à un résultat exceptionnel de 68 399 €. Forte contribution du bénévolat valorisé à 143 745 €.,7313,313,0.02663,
410100184_31122022.pdf,410100184,2022-12-31,NOTRE EUROPE,PARIS,0,1913435,36498,19344,117956,743065,0,988122,88,53,12,28.0,false,excedent,,0.15,Association de réflexion européenne financée à 88% par subventions publiques. Forte progression des fonds dédiés (594k€) et trésorerie confortable.,57529,289,0.17692,
