siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat,rna
535330997,ASSOCIATION OBSERVATOIRE PHAROS,Paris,75005,75,2024-11-29,2024-10-15,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402312552,OBSERVATOIRE PHAROS - OBSERVATOIRE DU PLURALISME DES CULTURES ET DES RELIGIONS,9220,03,88.99B,PME,A,W751211214
388871394,ASSOCIATION CLUB HIPPIQUE DE CASTILLON,Port-de-Bouc,13110,13,2023-11-19,2023-10-27,Jugement prononçant la résolution du plan de redressement et la liquidation judiciaire,Extrait de jugement,A202302232157,ASSOC CLUB HIPPIQUE DE CASTILLON,9220,00,94.99Z,PME,A,W134000445
434919098,ASSOCIATION CENTRE DE FORMATION LINGUISTIQUE ET PROFESSIONNELLE AFTERSCHOOL,Lyon,69004,69,2024-11-27,2024-11-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402294198,CENTRE DE FORMATION LINGUISTIQUE ET PROFESSIONNELLE AFTERSCHOOL,9220,01,85.59B,PME,A,W691055946
480992908,ASSOCIATION COMPAGNIE PHIE,Bourg-Saint-Maurice,73700,73,2024-11-27,2024-10-22,Dépôt de l'état des créances,Avis de dépôt,A202402294217,COMPAGNIE PHIE (CIE PHIE),9220,NN,90.01Z,PME,A,W731001710
449269018,Association ALLIANCE,Paris,75007,75,2024-11-27,2024-10-31,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402294236,ALLIANCE,9220,NN,90.02Z,PME,A,W751166676
343256822,Association FORUM D’ANIMATION DE CREATION D’EXPRESSION ET LOISIRS,Paris,75015,75,2024-11-27,2024-11-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402294228,FORANIM,9220,11,85.59B,PME,C,W751062064
498586734,Association AGC 974,Saint-Pierre Cedex,97449,974,2024-11-26,2024-11-05,Autre jugement et ordonnance,Extrait de jugement,A202402283152,ASSOCIATION DE GESTION ET DE COMPTABILITE 974 (AGC 974),9220,12,69.20Z,PME,A,W9R3000601
811081702,ASSOCIATION L’ESTIVADE,La Bourboule,63150,63,2024-02-16,2024-01-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400332317,ASSOCIATION L'ESTIVADE,9220,01,55.20Z,PME,A,W632007528
898771357,ASSOCIATION FARMDREAM,Bandol,83150,83,2024-04-18,2024-04-04,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400773418,FARMDREAM,9220,00,94.99Z,PME,A,W832020229
782151732,ASSOCIATION OGEC SAINT FOY,Conches-en-Ouche,27190,27,2024-11-26,2024-10-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402282710,OGEC ADELE DE TRENQUELLEON,9220,21,85.20Z,PME,A,W471002077
835327313,Association POUR LES MIGRANTS,Nîmes,30000,30,2024-11-26,2024-11-14,Autre jugement prononçant,Jugement prononçant,A202402282712,AMI - ASSOCIATION POUR LES MIGRANTS,9220,01,88.99B,PME,A,W302014389
385208590,ASSOCIATION ADITEC,Lens,62300,62,2023-10-04,2022-09-08,Dépôt de l'état des créances,Avis de dépôt,A202301911507,ADITEC,9220,NN,70.22Z,PME,A,W622002325
529471518,Association le FOOTBALL FEMININ YZEURE ALLIER AUVERGNE,Yzeure,03400,03,2024-11-24,2024-10-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402272491,CLEMENT DEBARNOT,1000,01,01.45Z,,A,
775695844,ASSOCIATION LES HAUTS DE BELLEVILLE,Paris,75020,75,2024-11-24,2024-10-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402273022,LES HAUTS DE BELLEVILLE,9220,12,90.01Z,PME,A,W751005768
911305084,ASSOCIATION CONSORTIUM INSPIRATION,Colomiers,31770,31,2024-07-26,2024-07-02,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401441528,CONSORTIUM INSPIRATION,9220,NN,94.99Z,PME,A,W313036125
902675560,Association LE CHAMP DES AIRS,Toulouse,31200,31,2024-11-22,2024-11-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402263300,ASSOCIATION LE CHAMP DES AIRS,9220,NN,90.01Z,,A,W313035419
491526208,Association LE REFUGE DES TORTUES,Bessières,31660,31,2024-11-22,2024-11-07,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402263301,LE REFUGE DES TORTUES (ART),9220,03,91.04Z,PME,A,W313001001
814160685,ASSOCIATION WAOUP SHAKER,Lyon,69007,69,2024-07-14,2024-06-25,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401352008,WAOUP SHAKER,9220,03,85.59B,PME,A,W691084148
424339661,ASSOCIATION OLYMPIQUE CESSON ESCRIME,Cesson-Sévigné,35510,35,2024-05-02,2024-04-15,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400866074,ASS OLYMPIQUE CESSON ESCRIME (OCE),9220,01,93.12Z,PME,A,W353006952
923463061,ASSOCIATION TOURISME EVENTS PARC,Paris,75008,75,2024-11-22,2024-10-31,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402264051,TOURISME EVENTS PARC,9220,03,55.20Z,PME,A,W751269258
511554545,ASSOCIATION GROUPEMENT D’EMPLOYEURS LES UNIS-VERTS,Paris,75019,75,2024-02-13,2024-01-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400302884,GOUPEMENT D EMPLOYEURS LES UNIVS-VERTS,9223,NN,94.99Z,PME,C,
503914327,ASSOCIATION FEDERATION DE GYM SUEDOISE,Paris,75116,75,2024-11-22,2024-10-31,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402264050,FEDERATION FRANCAISE DE GYM SUEDOISE,9220,NN,94.99Z,PME,A,W751183220
793680224,ASSOCIATION CANTAL ZIC,Saint-Eloy-les-Mines,63700,63,2024-04-26,2024-04-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400833720,CANTAL ZIC,9220,NN,94.99Z,,A,W151003668
322186446,Association Cercle Equestre de la Fermette,La Rivière-de-Corps,10440,10,2024-11-21,2024-11-04,Autre jugement prononçant,Jugement prononçant,A202402252317,CERCLE EQUESTRE DE LA FERMETTE,9220,02,93.12Z,PME,A,W103000534
529126658,ASSOCIATION INSTANCE REGIONALE D’EDUCATION ET DE PROMOTION DE LA SANTE AUVERGNE (IREPS AUVERGNE),Clermont-Ferrand,63000,63,2024-11-21,2024-10-02,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202402252686,INSTANCE REGIONE D'EDUCATION ET DE PROMOTION DE LA SANTE AUVERGNE (IREPS AUVERGNE),9220,NN,88.99B,PME,A,W632003538
382453652,Association JARDIN NOVALIS,,,31,2024-11-21,,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402252463,ASSOCIATION JARDIN NOVALIS,9220,00,94.99Z,PME,A,W313009285
499849503,ASSOCIATION GLOB’TOURS ADAPTES,Toulouse,31400,31,2024-11-20,2024-10-29,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402243229,GLOB TOURS ADAPTES,9220,12,94.99Z,PME,A,W313006555
379986417,ASSOCIATION VIVRE MIEUX,Toulouse,31000,31,2024-11-20,2024-10-29,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402243230,VIVRE MIEUX,9220,02,87.90B,PME,A,W313001611
798572236,Association AUTOUR DU VACOA,Saint-André,97440,974,2024-11-20,2024-10-31,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202402243603,AUTOUR DU VACOA,9220,11,94.99Z,PME,A,W9R3001690
788422756,Association MA KINDY,Saint-Gilles-les-Bains,97434,974,2024-11-20,2024-10-31,Autre jugement prononçant,Jugement prononçant,A202402243605,MA KINDY,9220,03,85.20Z,PME,A,W9R4002890
392366803,ASSOCIATION LE CAPPE,Toulouse,31100,31,2023-01-24,2023-01-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300162206,COLLECTIF ACTION PREVENTION PTE ENFANCE (CAPPE),9220,NN,88.91A,PME,A,W313014176
914887567,ASSOCIATION AUAHA,Bagnolet,93170,93,2024-11-20,2024-10-10,Dépôt de l'état des créances,Avis de dépôt,A202402243600,AUAHA,9220,00,90.01Z,PME,A,W931026385
392694014,Association ECOLE NATIONALE DES SOLIDARITÉS DE L’ÉCONOMIE ET DE L’INTERVENTION SOCIAL - ENSEIS,Villeurbanne,69100,69,2024-11-20,2024-10-30,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202402243372,ENSEIS,9220,32,85.42Z,PME,A,W423000978
923779995,ASSOCIATION CULTURA IN HISTORIA,Blois,41000,41,2024-11-19,2024-10-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402233541,CULTURA IN HISTORIA,9220,NN,94.99Z,,A,W411008731
378591366,ASSOCIATION INTERCOMMUNALE SPORTS ET LOISIRS,Colombier-en-Brionnais,71800,71,2024-04-17,2024-03-21,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400763347,ASSOCIATION INTERCOMMUNALE SPORTS ET LOISIRS (AISL),9220,03,93.29Z,PME,A,W713001048
788954014,ASSOCIATION API’UP,Saint-Geours-de-Maremne,40230,40,2024-07-23,2024-07-12,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401413941,API'UP (API UP),9220,12,88.99B,PME,A,W401004161
789401205,Association FAMILLES SOLIDAIRES,Sainte-Suzanne,97441,974,2024-11-19,2024-10-14,Dépôt de l'état des créances,Avis de dépôt,A202402233943,FAMILLES SOLIDAIRES,9220,03,93.29Z,PME,A,W9R1003859
488170598,ASSOCIATION PROMENADES PHOTOGRAPHIQUES,Blois,41000,41,2024-11-19,2024-10-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402233543,PROMENADES PHOTOGRAHIQUES (ASSOCIATION),9220,02,74.20Z,PME,A,W372001407
411241631,POULETS SHOW ASSOCIATION,Cannes,06400,06,2023-01-27,2023-01-17,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300191467,POULET SHOW ASSOCIATION,5499,00,56.10C,PME,C,
879219186,ASSOCIATION ZEIZA,Amiens,80000,80,2023-12-08,2023-11-21,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302372114,ZEIZA,9220,00,86.21Z,PME,A,W802017676
844652909,NOUVELLE ASSOCIATION EMILIE DE VIALAR,Lyon,69003,69,2023-06-15,2023-05-23,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301141737,NOUVELLE ASSOCIATION EMILIE DE VIALAR,9220,00,86.10Z,PME,A,W691099194
852062819,ASSOCIATION IRIS MANAGEMENT,Sainte-Menehould,51800,51,2024-04-17,2024-03-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400763060,IRIS MANAGEMENT (IRIS),9220,NN,70.22Z,PME,A,W511005394
775611767,ASSOCIATION LE HORDON,Châlons-en-Champagne,51000,51,2024-11-10,2024-10-15,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402182463,ASSOC LE HORDON,9220,NN,55.2E,,A,
802607564,ASSOCIATION LYON URBAN DATA,Lyon,69006,69,2024-01-10,2023-12-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400062322,LYON URBAN DATA,9220,02,94.99Z,PME,A,W691085775
310438536,ASSOCIATION CENTRE D’EDUCATION ET DE FORMATION INTERCULTUREL RENCONTRE (CEFIR),Dunkerque,59140,59,2024-11-10,2024-10-17,Autre jugement et ordonnance,Extrait de jugement,A202402182547,CTRE EDUC FORM INTERCULTUREL RENCONTRE (CEFIR),9220,03,85.59A,PME,A,W594000411
819165648,Association ACCORDERIE AGENAISE,Agen,47000,47,2024-11-08,2024-10-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402172760,ACCORDERIE AGENAISE,9220,01,94.99Z,PME,A,W471003011
519852552,ASSOCIATION IGASS FRANCE,Le Touquet-Paris-Plage,62520,62,2023-11-12,2023-10-19,Autre jugement prononçant,Jugement prononçant,A202302182532,IGASS FRANCE,9220,NN,94.99Z,,C,W624001512
528988009,Association MAISON CITOYENNE,Villeneuve-sur-Lot,47300,47,2024-11-08,2024-10-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402172761,MAISON CITOYENNE,9220,NN,94.99Z,,A,W473001423
488794868,ASSOCIATION OPCI-ETHNODOC,Le Perrier,85300,85,2024-11-04,2024-10-15,Jugement de plan de redressement,Extrait de jugement,A202402143819,OFFICE DU PATRIMOINE CULTUREL IMMATERIEL  ETHNODOC (OPCI),9220,02,63.11Z,PME,A,W853000936
799774328,Association LE JARDIN DES PITCHOUNS,Saint-Martin,97150,971,2024-11-02,2024-10-09,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202402132715,LE JARDIN DES PITCHOUNS,9220,NN,88.91A,PME,A,W9G3001091
411147176,ASSOCIATION AILES SPORTIVES BOUGUENAIS REZE VOLLEY BALL,Rezé,44400,44,2024-11-02,2024-10-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402132070,AILES SPORT BOUGUENAIS REZE VOLLEY BALL (ASBR),9220,12,93.12Z,PME,A,W442011241
439186370,ASSOCIATION FORUM ASSOCIATIF TOUS ENSEMBLE,Lyon,69007,69,2024-11-02,2024-10-15,Autre jugement et ordonnance,Extrait de jugement,A202402132352,FORUM ASSOCIATIF TOUS ENSEMBLE,9220,01,94.99Z,PME,A,W691053558
812686491,association CENTRE DE SANTE MEDICO DENTAIRE ARGENTEUIL - Sigle: CSMDA,Argenteuil,95100,75,2024-11-02,2024-10-16,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402132483,CENTRE DE SANTE MEDICO DENTAIRE ARGENTEUIL (CSMDA),9220,12,86.23Z,PME,A,W951001872
924922776,ASSOCIATION AIDE A LA VIE POUR TOUS,Grandchamps-des-Fontaines,44119,44,2024-11-02,2024-10-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402132069,AIDE A LA VIE POUR TOUS,9220,NN,88.10A,,A,W441007420
832423123,ASSOCIATION LES ROUES SOLIDAIRES 80,Monceau-sur-Oise,02120,02,2023-01-24,2023-01-09,Dépôt de l'état des créances,Avis de dépôt,A202300162047,LES ROUES SOLIDAIRES 80,9220,NN,45.20A,PME,A,W025001348
523739332,L’ASSOCIATION BAY BALAN,Fort-de-France,97200,972,2024-10-31,2024-09-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402122721,BAY BALAN,9220,NN,88.99B,PME,A,W9M1002579
421723800,ASSOCIATION LILLE METROPOLE EQUITATION,Ronchin,59790,59,2024-10-31,2024-10-04,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402122406,LILLE METROPOLE EQUITATION (AGLAE),9220,03,93.29Z,PME,A,W595006919
388133076,ASSOCIATION CENTRE SOCIOCULTUREL,Bruay-la-Buissière,62700,62,2024-03-21,2024-02-21,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400572582,CENTRE SOCIOCULTUREL PARTAGES,9220,11,93.29Z,PME,A,W622000413
380105262,ASSOCIATION CLUB OMNISPORT DE DILLON & STE THERESE,Fort-de-France,97200,972,2024-02-29,2024-01-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400422703,CLUB OMNISPORTS DE DILLON & STE THERESE (CODST),9220,NN,93.12Z,PME,A,W9M1001922
811146687,ASSOCIATION MADIN’SERV DOM,Fort-de-France,97200,972,2023-06-23,2023-05-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301203090,MADIN'SERV DOM,9220,12,88.10A,PME,A,W9M1006406
842333460,ASSOCIATION SANTEA LILLE MOLINEL,Lille,59000,59,2024-10-31,2024-10-04,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402122407,SANTEA LILLE MOLINEL,9220,00,86.23Z,PME,A,W595030407
810505180,ASSOCIATION FOOD DE RUE - FOOD2RUE,Paris,75014,75,2023-11-12,2023-10-05,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302182714,FOOD DE RUE FOOD2RUE,9220,12,56.10A,PME,A,W751226373
380223685,ASSOCIATION ECOLE DE MUSIQUE SANARY,Sanary,83110,83,2024-10-31,2024-10-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402122653,ECOLE DE MUSIQUE DE SANARY,9220,11,85.52Z,PME,A,W832001236
439340159,Association KAZ A TI MOUN,Saint-François,97118,971,2024-10-27,2024-10-04,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402093211,ASS KAZ A TI MOUN,9220,NN,88.91A,PME,A,W9G2001069
318085354,Association GUADELOUPE EXPANSION,Baie-Mahault,97122,971,2024-10-27,2024-10-04,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402093209,GUADELOUPE EXPANSION (APRIGA),9220,NN,84.13Z,,C,W9G1001495
520646571,Association CARIBEAN CULTURE PROD,Sainte-Rose,97115,971,2024-10-27,2024-10-04,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402093208,CARIBEAN CULTURE PROD,9220,NN,94.99Z,PME,A,W9G1000356
831544820,Association IBANN,Pointe-à-Pitre,97110,971,2024-10-27,2024-10-04,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402093210,IBANN',9220,NN,88.99B,,A,W9G2004675
820411296,ASSOCIATION LES PUTCHISTES FERMIERS,Cras-sur-Reyssouze,01340,01,2023-02-23,2023-02-08,Dépôt de l'état des créances,Avis de dépôt,A202300381724,LES PUTSCHISTES FERMIERS,9220,NN,47.11B,PME,A,W012009863
809824089,ASSOCIATION LA MAISON ECONOMIQUE DU CONGO KINSHASA EN ALSACE,Strasbourg,67200,67,2024-10-25,2024-10-07,Autre jugement prononçant,Jugement prononçant,A202402083401,LA MAISON ECONOMIQUE DU CONGO KINSHASA EN ALSACE (MECKA),9260,NN,94.99Z,,A,
531945566,ASSOCIATION ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,Tourcoing,59200,59,2024-06-26,2024-05-17,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401222655,ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE (ENTLM),9220,12,93.12Z,PME,A,W595017392
411166580,ASSOCIATION STARTER,Lille,59000,59,2024-05-07,2024-04-05,Autre jugement prononçant,Jugement prononçant,A202400893102,STARTER,9220,01,88.99B,PME,A,W595006637
403014012,"ASSOCIATION MOUVEMENT D’AFFIRMATION DES JEUNES LESBIENNES, GAIS, BI ET TRANS",Paris,75011,75,2024-05-29,2024-03-26,Dépôt de l'état des créances,Avis de dépôt,A202401023163,MAG JEUNES LGBT (MAG JEUNES LGBT),9220,00,94.99Z,PME,A,W751095393
838333151,Association LA COMPAGNIE MB,Paris,75011,75,2024-10-23,2024-10-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402062894,LA COMPAGNIE MB,9220,NN,90.01Z,PME,A,W751242950
329416473,Association GRAPESA,Fréjus,83600,83,2024-10-23,2024-10-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402062992,GROUPE DE RECHERCHE ET D'ACTION POUR LA PREVENTION L'EDUCATION SPECIALISEE ET L'ACCUEIL (GRAPESA),9220,NN,88.99A,PME,A,W831001558
503237430,ASSOCIATION LES EMPRESSES EDITIONS,Talmont-Saint-Hilaire,85440,85,2024-10-22,2024-09-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402052915,LES EMPRESSES EDITIONS,9220,01,94.99Z,PME,A,W853000603
808259097,Association LA VIE EN ROSE,Argelès-sur-Mer,66700,66,2024-10-20,2024-10-10,Autre jugement prononçant,Jugement prononçant,A202402042954,LA VIE EN ROSE,9220,NN,96.09Z,PME,A,W661001707
379077175,ASSOCIATION LIAGORA,Nantes,44300,44,2024-10-20,2024-09-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402042803,ASSOCIATION LIAGORA,9220,01,94.99Z,PME,A,W442008214
884061177,Association POUR LE DEVELOPPEMENT CLINIQUE DURABLE-INTELLIGENCE IN LIFE,Sète,34200,34,2024-10-20,2024-10-03,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402042743,ASSOCIATION POUR LE DEVELOPPEMENT CLINIQUE DURABLE - INTELLIGENCE IN LIFE,9220,NN,72.19Z,PME,A,W343026620
451055735,ASSOCIATION GOSPEL DREAM CENTER,Paris,75018,75,2023-11-26,2023-11-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302283198,GOSPEL DREAM CENTER,9220,NN,90.01Z,,A,
435241922,ASSOCIATION SAVON FER,Toulouges,66350,66,2023-02-26,2023-02-09,Autre jugement prononçant,Jugement prononçant,A202300402146,SAVON FER,9220,NN,96.01B,PME,A,W662008223
316697515,ASSOCIATION CENTRE TECHNIQUE REGIONAL DE LA CONSOMMATION,Paris,75014,75,2023-05-30,2023-05-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301032998,CTRC ILE DE FRANCE-UROC,9220,NN,94.99Z,,C,W751024585
879311231,ASSOCIATION RESTAURANTS GARONNAIS,Toulouse,31000,31,2024-04-05,2024-03-12,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400682496,RESTAURANTS GARONNAIS (RG),9223,00,78.30Z,PME,A,W313033150
342318193,ASSOCIATION NIMES VOLLEY BALL,Nîmes,30900,30,2024-04-17,2024-03-19,Dépôt de l'état des créances,Avis de dépôt,A202400762972,NIMES VOLLEY BALL,9220,01,93.12Z,PME,A,W302002929
342469707,ASSOCIATION CENTRE DE PROSPECTIVE & D’ETUDE STRATEGIQUE,Paris,75007,75,2023-10-12,2023-09-21,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301972683,CENTRE ETUDE & PROSPECTIVE STRATEGIQUE (CEPS),9220,02,82.30Z,PME,A,W751071421
534753835,ASSOCIATION FORMATION SOCIALE ECONOMIQUE PROFESSIONNELLE,Paris,75012,75,2023-06-16,2023-05-03,Dépôt de l'état des créances,Avis de dépôt,A202301153378,FORMATION SOCIALE ECONOMIQUE PROFESSIONNELLE (FSEP ET AFPIA),9220,NN,85.59A,PME,A,W751211231
512241456,ASSOCIATION RESEAU ENVIRONNEMENT SANTE,Paris,75010,75,2024-10-18,2023-11-02,Dépôt de l'état des créances,Avis de dépôt,A202402033210,RESEAU ENVIRONNEMENT SANTE,9220,02,94.99Z,PME,A,W751190570
820692317,ASSOCIATION DE PREVENTION D'HYGIENE D'IMPLANTATION ET D'ORTHODONTIE (APHIO),Boulogne-Billancourt,92100,75,2023-08-17,2023-08-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301572058,ASSOCIATION DE PREVENTION D'HYGIENE D'IMPLANTATION ET D'ORTHODONTIE (APHIO),9220,00,86.23Z,PME,A,W922009995
524613510,ASSOCIATION CENTRE DE DANSE VINOGRADOFF,Toulon,83200,83,2024-09-02,2024-08-09,Dépôt de l'état des créances,Avis de dépôt,A202401703222,CENTRE DE DANSE VINOGRADOFF,9220,00,85.52Z,PME,A,W832005834
877956599,ASSOCIATION JEANNOT ENVIRONNEMENT,Signes,83870,83,2024-10-17,2024-10-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402022610,ASSOCIATION JEANNOT ENVIRONNEMENT,9220,NN,81.30Z,,A,W832019392
453359960,ASSOCIATION USLG BASKET BALL (UNION SPORTIVE LA GLACERIE),Cherbourg-en-Cotentin,50470,50,2024-10-17,2024-09-30,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402022298,USLG BASKET BALL,9220,11,93.12Z,PME,A,W502001464
811280908,ASSOCIATION MOTOR GARAGE,La Teste-de-Buch,33260,33,2024-10-17,2024-09-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202402022233,MOTOR GARAGE,9220,NN,94.99Z,PME,A,W336002880
853243343,ASSOCIATION DANS L’UNIVERS DES ENFANTS,Cornebarrieu,31700,31,2024-07-09,2024-06-03,Dépôt de l'état des créances,Avis de dépôt,A202401312958,DANS L'UNIVERS DES ENFANTS (DANS L'UNIVERS DES E),9220,NN,47.78C,PME,A,W313032742
513263855,ASSOCIATION DANSE POUR TOUS,Pompertuzat,31450,31,2024-08-22,2024-07-30,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202401621470,DANSES POUR TOUS (D A 2),9220,NN,85.52Z,PME,A,W313011967
849934765,ASSOCIATION HUB DE LA REUSSITE,Cergy,95800,95,2024-02-01,2023-10-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400223798,HUB DE LA REUSSITE,9220,22,88.99B,PME,A,W953011324
818854291,ASSOCIATION TEKLA DARWIN ACADEMY,Méry-sur-Cher,18100,18,2024-10-13,2024-09-23,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401993173,TERRA DARWIN ACADEMY,9220,NN,85.59A,PME,A,W183001452
908759491,ASSOCIATION PIERRE DE LUNE,Echirolles,38130,38,2024-10-13,2024-09-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401993381,PIERRE DE LUNE,9220,03,87.90A,PME,A,W381026287
397463720,ASSOCIATION CENTRE SOCIAL LA SOURCE,Petit-Canal,97131,971,2023-10-20,2023-09-22,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302032544,ASSOCIATION CENTRE SOCIAL LA SOURCE,9220,12,88.99B,PME,A,W9G2000705
901447144,ASSOCIATION LIAGORA,Nantes,44300,44,2024-10-11,2024-09-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401981898,ASSOCIATION L'AGORA,9220,02,88.99B,PME,A,W273008537
803504059,ASSOCIATION LE GARAGE MODERNE - ATELIER ASSOCIATIF,Hèches,65250,65,2023-10-17,2023-09-29,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302002917,LE GARAGE MODERNE-ATELIER ASSOCIATIF,9220,NN,88.99B,PME,A,W652001346
843629395,ASSOCIATION ASSOPOL,Villenave-d'Ornon,33140,33,2024-10-11,2024-09-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401981676,ASSOPOL,9220,01,94.99Z,PME,A,W332023993
440238236,ASSOCIATION SUD OUEST EMPLOI,Brignais,69530,69,2024-10-10,2024-09-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401972423,SUD OUEST EMPLOI,9220,11,94.99Z,PME,A,W691081700
802925396,Association CENTRE DE SANTE AGIR ENSEMBLE,Seysses,31600,31,2024-10-10,2024-08-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401972287,CENTRE DE SANTE AGIR ENSEMBLE,9220,00,86.90D,PME,A,W311003380
799000013,ASSOCIATION FILIGRANE - EXPRESSIONS ARTISTIQUES & CULTURELLES,Lyon,69003,69,2023-11-16,2023-10-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302212389,FILIGRANE - EXPRESSIONS ARTISTIQUES ET CULTURELLES,9220,00,85.52Z,PME,A,W691084394
